Date,Time,Subject,Experiment,Tcnt,Cued,FlightTm,ResponseTm,Outcome,RfPosX,RfPosY,RfPrefOri,RfSize,FixSpotShape,FixSpotColor,FixSpotSize,FixSpotFixWin,FixSpotWaitTm,RingPosX,RingPosY,RingSize,RingWeight,CueRingDelta,BaseRingDelta,RingFlashTm,RingWaitTm,GaborOffset,GaborTF,GaborSF,GaborContrast,GaborSize,GaborOri,GaborFixWinSize,GaborWaitTm,TargPosX,TargPosY,TargChange,TargNewOri,Dis1PosX,Dis1PosY,Dis2PosX,Dis2PosY,Dis3PosX,Dis3PosY,ResponseWin,RewardDur,VPixx2ScreenDis,Screen2MonkeyDis,EyeCam2MonkeyDis
2025_08_13,16:48:49:451,dingo,AttendGrat,530,1,0.05725884,0.2438636,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.467348,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.834798,-7.071644,2.547911,24,-106,7.071644,-2.547911,-2.547911,-7.071644,2.547911,7.071644,0.4,0.159,60,25,18
2025_08_13,16:48:56:353,dingo,AttendGrat,531,1,0.05156398,0.2435241,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.436316,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.123472,-7.5,0.5,24,-106,-0.5,-7.5,0.5,7.5,7.5,-0.5,0.4,0.159,60,25,18
2025_08_13,16:49:03:544,dingo,AttendGrat,532,1,0.05969405,0.2601905,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.458404,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.640608,7.496597,0.5486642,48,-82,0.5486642,-7.496597,-0.5486642,7.496597,-7.496597,-0.5486642,0.4,0.159,60,25,18
2025_08_13,16:49:11:246,dingo,AttendGrat,533,1,0.03216696,0.24371,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.061288,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.835308,-7.496597,-0.5486642,24,-106,-0.5486642,7.496597,7.496597,0.5486642,0.5486642,-7.496597,0.4,0.159,60,25,18
2025_08_13,16:49:18:832,dingo,AttendGrat,534,0,0.07317615,0.2435834,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9503137,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.642324,-7.071644,2.547911,24,-106,2.547911,7.071644,7.071644,-2.547911,-2.547911,-7.071644,0.4,0.159,60,25,18
2025_08_13,16:49:25:702,dingo,AttendGrat,535,1,0.06345487,0.2100832,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.496858,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.686851,2.547911,7.071644,48,-22,7.071644,-2.547911,-7.071644,2.547911,-2.547911,-7.071644,0.4,0.159,60,25,18
2025_08_13,16:49:32:212,dingo,AttendGrat,536,1,0.07202697,0.3267491,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.232627,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.366405,-1.538932,-7.357424,48,-22,1.538932,7.357424,7.357424,-1.538932,-7.357424,1.538932,0.4,0.159,60,25,18
2025_08_13,16:49:39:324,dingo,AttendGrat,537,1,0.05608797,0.2771139,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.442352,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.666256,1.586649,-7.347281,12,-58,-1.586649,7.347281,7.347281,1.586649,-7.347281,-1.586649,0.4,0.159,60,25,18
2025_08_13,16:49:46:000,dingo,AttendGrat,538,1,0.06012988,0.2434843,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.283355,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.89058,-7.347281,-1.586649,12,-78,1.586649,-7.347281,-1.586649,7.347281,7.347281,1.586649,0.4,0.159,60,25,18
2025_08_13,16:49:52:760,dingo,AttendGrat,539,1,0.04685783,0.2105975,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.141737,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.107087,7.071644,-2.547911,48,-22,-7.071644,2.547911,2.547911,7.071644,-2.547911,-7.071644,0.4,0.159,60,25,18
2025_08_13,16:49:59:624,dingo,AttendGrat,540,0,0.08013201,0.1939228,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.046544,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.605881,-0.5486642,7.496597,24,-46,7.496597,0.5486642,0.5486642,-7.496597,-7.496597,-0.5486642,0.4,0.159,60,25,18
2025_08_13,16:50:06:801,dingo,AttendGrat,541,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7615136,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.825196,0.5486642,-7.496597,0,-110,-0.5486642,7.496597,7.496597,0.5486642,-7.496597,-0.5486642,0.4,0.159,60,25,18
2025_08_13,16:50:13:069,dingo,AttendGrat,542,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.003709,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.550007,0.5486642,-7.496597,6,-104,7.496597,0.5486642,-7.496597,-0.5486642,-0.5486642,7.496597,0.4,0.159,60,25,18
2025_08_13,16:50:22:447,dingo,AttendGrat,543,1,0.05144,0.29357,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.255173,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.771507,0.5486642,-7.496597,12,-98,-0.5486642,7.496597,7.496597,0.5486642,-7.496597,-0.5486642,0.4,0.159,60,25,18
2025_08_13,16:50:29:192,dingo,AttendGrat,544,1,0.03545904,0.2935026,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.25724,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.504914,-1.538932,-7.357424,48,-22,-7.357424,1.538932,1.538932,7.357424,7.357424,-1.538932,0.4,0.159,60,25,18
2025_08_13,16:50:35:175,dingo,AttendGrat,545,0,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9616497,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.8177,-1.538932,-7.357424,48,-82,7.357424,-1.538932,-7.357424,1.538932,1.538932,7.357424,0.4,0.159,60,25,18
2025_08_13,16:50:44:139,dingo,AttendGrat,546,1,0.04772305,0.2601271,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.152329,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.431848,-0.5,-7.5,48,-22,-7.5,0.5,0.5,7.5,7.5,-0.5,0.4,0.159,60,25,18
2025_08_13,16:50:50:271,dingo,AttendGrat,547,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.109852,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.897046,1.538932,7.357424,0,-90,-1.538932,-7.357424,7.357424,-1.538932,-7.357424,1.538932,0.4,0.159,60,25,18
2025_08_13,16:50:57:943,dingo,AttendGrat,548,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.079383,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.627451,1.538932,7.357424,12,-78,-1.538932,-7.357424,7.357424,-1.538932,-7.357424,1.538932,0.4,0.159,60,25,18
2025_08_13,16:51:07:419,dingo,AttendGrat,549,1,0.06000996,0.2272844,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.337335,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.122819,1.538932,7.357424,48,-42,7.357424,-1.538932,-7.357424,1.538932,-1.538932,-7.357424,0.4,0.159,60,25,18
2025_08_13,16:51:14:564,dingo,AttendGrat,550,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.134404,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.272901,7.357424,-1.538932,12,-98,1.538932,7.357424,-7.357424,1.538932,-1.538932,-7.357424,0.4,0.159,60,25,18
2025_08_13,16:51:24:026,dingo,AttendGrat,551,1,0.0698669,0.1937454,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.378999,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.814808,7.357424,-1.538932,48,-62,1.538932,7.357424,-1.538932,-7.357424,-7.357424,1.538932,0.4,0.159,60,25,18
2025_08_13,16:51:30:702,dingo,AttendGrat,552,1,0.03470397,0.2267444,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.478787,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.630465,2.547911,7.071644,12,-118,7.071644,-2.547911,-2.547911,-7.071644,-7.071644,2.547911,0.4,0.159,60,25,18
2025_08_13,16:51:37:354,dingo,AttendGrat,553,1,0.06360388,0.2606597,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.121387,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.392248,-7.5,0.5,24,-46,7.5,-0.5,0.5,7.5,-0.5,-7.5,0.4,0.159,60,25,18
2025_08_13,16:51:43:417,dingo,AttendGrat,554,1,0.05683398,0.2771857,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.065751,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.553344,-7.071644,2.547911,24,-106,2.547911,7.071644,7.071644,-2.547911,-2.547911,-7.071644,0.4,0.159,60,25,18
2025_08_13,16:51:50:074,dingo,AttendGrat,555,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.104365,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,3.011529,-7.496597,-0.5486642,6,-64,-0.5486642,7.496597,0.5486642,-7.496597,7.496597,0.5486642,0.4,0.159,60,25,18
2025_08_13,16:52:01:173,dingo,AttendGrat,556,1,0.03887391,0.3268645,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.17688,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.76959,-7.496597,-0.5486642,24,-46,-0.5486642,7.496597,7.496597,0.5486642,0.5486642,-7.496597,0.4,0.159,60,25,18
2025_08_13,16:52:08:498,dingo,AttendGrat,557,0,0.060431,0.2934425,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.311745,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.112853,7.347281,1.586649,12,-58,1.586649,-7.347281,-1.586649,7.347281,-7.347281,-1.586649,0.4,0.159,60,25,18
2025_08_13,16:52:15:936,dingo,AttendGrat,558,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.032765,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.292604,-0.5486642,7.496597,12,-98,0.5486642,-7.496597,7.496597,0.5486642,-7.496597,-0.5486642,0.4,0.159,60,25,18
2025_08_13,16:52:25:588,dingo,AttendGrat,559,1,0.05273795,0.2770464,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.01286,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.900317,-0.5486642,7.496597,12,-98,7.496597,0.5486642,0.5486642,-7.496597,-7.496597,-0.5486642,0.4,0.159,60,25,18
2025_08_13,16:52:32:367,dingo,AttendGrat,560,1,0.03912497,0.2768548,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7959837,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.839894,7.347281,1.586649,48,-82,1.586649,-7.347281,-7.347281,-1.586649,-1.586649,7.347281,0.4,0.159,60,25,18
2025_08_13,16:52:38:558,dingo,AttendGrat,561,1,0.06230116,0.2269652,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.140844,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.428535,-1.586649,7.347281,24,-46,7.347281,1.586649,1.586649,-7.347281,-7.347281,-1.586649,0.4,0.159,60,25,18
2025_08_13,16:52:44:537,dingo,AttendGrat,562,1,0.06246018,0.27669,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.097405,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.727351,-7.357424,1.538932,48,-82,7.357424,-1.538932,1.538932,7.357424,-1.538932,-7.357424,0.4,0.159,60,25,18
2025_08_13,16:52:50:836,dingo,AttendGrat,563,1,0.05148196,0.2106972,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.48751,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.443106,0.5,7.5,48,-22,-0.5,-7.5,-7.5,0.5,7.5,-0.5,0.4,0.16,60,25,18
2025_08_13,16:52:57:198,dingo,AttendGrat,564,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.264949,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.363839,7.5,-0.5,0,-70,0.5,7.5,-0.5,-7.5,-7.5,0.5,0.4,0.16,60,25,18
2025_08_13,16:53:04:220,dingo,AttendGrat,565,1,0.03186417,0.2770305,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.38527,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.816783,7.5,-0.5,24,-46,-0.5,-7.5,0.5,7.5,-7.5,0.5,0.4,0.16,60,25,18
2025_08_13,16:53:11:135,dingo,AttendGrat,566,1,0.0563879,0.2438767,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.232107,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.609844,7.496597,0.5486642,24,-86,0.5486642,-7.496597,-7.496597,-0.5486642,-0.5486642,7.496597,0.4,0.16,60,25,18
2025_08_13,16:53:17:362,dingo,AttendGrat,567,0,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8464231,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.350337,-7.5,0.5,12,-58,7.5,-0.5,0.5,7.5,-0.5,-7.5,0.4,0.16,60,25,18
2025_08_13,16:53:25:685,dingo,AttendGrat,568,1,0.03504109,0.3267236,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.073414,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.999442,-2.547911,-7.071644,6,-124,7.071644,-2.547911,-7.071644,2.547911,2.547911,7.071644,0.4,0.16,60,25,18
2025_08_13,16:53:32:333,dingo,AttendGrat,569,1,0.04817891,0.2603188,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.104299,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.28496,-7.496597,-0.5486642,12,-98,-0.5486642,7.496597,0.5486642,-7.496597,7.496597,0.5486642,0.4,0.16,60,25,18
2025_08_13,16:53:38:723,dingo,AttendGrat,570,1,0.06967306,0.2437432,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.235052,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.523095,-7.347281,-1.586649,48,-82,-1.586649,7.347281,7.347281,1.586649,1.586649,-7.347281,0.4,0.16,60,25,18
2025_08_13,16:53:45:397,dingo,AttendGrat,571,0,0.05148506,0.2936089,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8398358,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.336501,2.547911,7.071644,12,-78,7.071644,-2.547911,-7.071644,2.547911,-2.547911,-7.071644,0.4,0.16,60,25,18
2025_08_13,16:53:51:159,dingo,AttendGrat,572,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8760174,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.778305,7.496597,0.5486642,6,-124,-7.496597,-0.5486642,0.5486642,-7.496597,-0.5486642,7.496597,0.4,0.16,60,25,18
2025_08_13,16:54:00:662,dingo,AttendGrat,573,1,0.05976391,0.2606726,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.466851,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.300087,7.496597,0.5486642,24,-106,-7.496597,-0.5486642,0.5486642,-7.496597,-0.5486642,7.496597,0.4,0.16,60,25,18
2025_08_13,16:54:06:880,dingo,AttendGrat,574,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8725319,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,1.323654,-1.586649,7.347281,12,-78,-7.347281,-1.586649,1.586649,-7.347281,7.347281,1.586649,0.4,0.16,60,25,18
2025_08_13,16:54:15:785,dingo,AttendGrat,575,1,,3.803922,EarlyFalse,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9891674,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.759764,-1.586649,7.347281,48,-42,7.347281,1.586649,-7.347281,-1.586649,1.586649,-7.347281,0.4,0.16,60,25,18
2025_08_13,16:54:27:569,dingo,AttendGrat,576,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.193794,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.857887,-1.586649,7.347281,0,-90,7.347281,1.586649,1.586649,-7.347281,-7.347281,-1.586649,0.4,0.16,60,25,18
2025_08_13,16:54:35:505,dingo,AttendGrat,577,1,0.03551006,0.2433832,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.250635,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-90,4,2.104013,-1.586649,7.347281,12,-78,7.347281,1.586649,1.586649,-7.347281,-7.347281,-1.586649,0.4,0.16,60,25,18
2025_08_13,16:54:42:493,dingo,AttendGrat,578,1,0.04865384,0.2270052,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9018584,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,2.624338,7.357424,-1.538932,48,-82,-7.357424,1.538932,1.538932,7.357424,-1.538932,-7.357424,0.4,0.16,60,25,18
2025_08_13,16:54:49:404,dingo,AttendGrat,579,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.4466,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.46632,-0.5,-7.5,48,-82,0.5,7.5,7.5,-0.5,-7.5,0.5,0.4,0.16,60,25,18
2025_08_13,16:54:59:130,dingo,AttendGrat,580,1,0.0526998,0.2602026,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8775084,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-130,4,1.876619,-0.5,-7.5,24,-106,0.5,7.5,-7.5,0.5,7.5,-0.5,0.4,0.16,60,25,18
2025_08_13,16:55:06:176,dingo,AttendGrat,581,1,0.06325197,0.2520511,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9687519,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.437783,-7.357424,1.538932,48,-62,1.538932,7.357424,7.357424,-1.538932,-1.538932,-7.357424,0.4,0.16,60,25,18
2025_08_13,16:55:13:225,dingo,AttendGrat,582,0,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.085235,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.530136,-2.547911,-7.071644,0,-70,7.071644,-2.547911,-7.071644,2.547911,2.547911,7.071644,0.4,0.16,60,25,18
2025_08_13,16:55:20:311,dingo,AttendGrat,583,0,0.05755997,0.2773066,False,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.36105,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.401904,-2.547911,-7.071644,12,-58,7.071644,-2.547911,-7.071644,2.547911,2.547911,7.071644,0.4,0.16,60,25,18
2025_08_13,16:55:31:400,dingo,AttendGrat,584,0,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.166913,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.503435,-2.547911,-7.071644,12,-58,-7.071644,2.547911,7.071644,-2.547911,2.547911,7.071644,0.4,0.16,60,25,18
2025_08_13,16:55:41:288,dingo,AttendGrat,585,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.035608,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.650404,7.347281,1.586649,24,-86,1.586649,-7.347281,-1.586649,7.347281,-7.347281,-1.586649,0.4,0.16,60,25,18
2025_08_13,16:55:50:341,dingo,AttendGrat,586,1,0.06078792,0.3107347,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.178608,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.113108,7.347281,1.586649,12,-98,-1.586649,7.347281,1.586649,-7.347281,-7.347281,-1.586649,0.4,0.16,60,25,18
2025_08_13,16:56:02:011,dingo,AttendGrat,588,1,0.07279396,0.2433634,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8183843,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.98627,-0.5486642,7.496597,12,-58,0.5486642,-7.496597,-7.496597,-0.5486642,7.496597,0.5486642,0.4,0.16,60,25,18
2025_08_13,16:56:08:481,dingo,AttendGrat,589,1,0.04683304,0.2772756,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9974497,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,2.22871,-2.547911,-7.071644,12,-58,7.071644,-2.547911,-7.071644,2.547911,2.547911,7.071644,0.4,0.16,60,25,18
2025_08_13,16:56:15:297,dingo,AttendGrat,590,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9656406,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.440619,1.538932,7.357424,6,-104,7.357424,-1.538932,-7.357424,1.538932,-1.538932,-7.357424,0.4,0.16,60,25,18
2025_08_13,16:56:24:019,dingo,AttendGrat,591,1,0.03962111,0.2101593,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.414215,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.796611,1.538932,7.357424,24,-86,-7.357424,1.538932,-1.538932,-7.357424,7.357424,-1.538932,0.4,0.16,60,25,18
2025_08_13,16:56:30:488,dingo,AttendGrat,592,1,0.05527997,0.2601955,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9803552,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.843887,-7.5,0.5,24,-86,7.5,-0.5,0.5,7.5,-0.5,-7.5,0.4,0.16,60,25,18
2025_08_13,16:56:38:446,dingo,AttendGrat,593,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.7789228,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.268269,-1.538932,-7.357424,48,-62,-7.357424,1.538932,1.538932,7.357424,7.357424,-1.538932,0.4,0.16,60,25,18
2025_08_13,16:56:46:842,dingo,AttendGrat,594,1,0.05147886,0.2769554,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.28799,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.139074,-1.538932,-7.357424,48,-62,7.357424,-1.538932,1.538932,7.357424,-7.357424,1.538932,0.4,0.16,60,25,18
2025_08_13,16:56:53:777,dingo,AttendGrat,595,1,,,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9393689,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.16358,7.071644,-2.547911,0,-110,-7.071644,2.547911,2.547911,7.071644,-2.547911,-7.071644,0.4,0.16,60,25,18
2025_08_13,16:57:00:388,dingo,AttendGrat,596,1,0.05755997,0.2438495,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.04585,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.053061,7.071644,-2.547911,48,-62,2.547911,7.071644,-2.547911,-7.071644,-7.071644,2.547911,0.4,0.16,60,25,18
2025_08_13,16:57:07:350,dingo,AttendGrat,597,1,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.9708967,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,2.370817,0.5,7.5,12,-98,-0.5,-7.5,-7.5,0.5,7.5,-0.5,0.4,0.16,60,25,18
2025_08_13,16:57:17:059,dingo,AttendGrat,598,1,0.04671001,0.2937326,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,0.8660328,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-110,4,1.801054,0.5,7.5,24,-86,7.5,-0.5,-0.5,-7.5,-7.5,0.5,0.4,0.16,60,25,18
2025_08_13,16:57:23:269,dingo,AttendGrat,599,0,,,Miss,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.362492,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,1.32658,7.5,-0.5,6,-64,-0.5,-7.5,0.5,7.5,-7.5,0.5,0.4,0.16,60,25,18
2025_08_13,16:57:32:459,dingo,AttendGrat,600,0,0.05920506,0.2267056,Correct,7.5,-0.5,270,2.25,rect,green,0.25,1.75,1.262714,7.5,-0.5,2.75,0.3,10,1,0.2,1.25,8,5,1.5,0.8,2.25,-70,4,3.063196,-7.071644,2.547911,24,-46,7.071644,-2.547911,-2.547911,-7.071644,2.547911,7.071644,0.4,0.16,60,25,18
